Format Version,1.21,Take Name,PatrikSimonAA1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 11.35.31.518 AM,Total Frames in Take,35063,Total Exported Frames,35063,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
237,1.975000,-1.091774,0.953108,2.882689,-1.514991,0.939238,1.656669
238,1.983333,-1.091729,0.953063,2.882710,-1.515155,0.939071,1.656592
239,1.991667,-1.091693,0.953001,2.882724,-1.515355,0.938881,1.656520
240,2.000000,-1.091644,0.952911,2.882727,-1.515576,0.938672,1.656452
241,2.008333,-1.091594,0.952815,2.882728,-1.515796,0.938465,1.656385
242,2.016667,-1.091528,0.952712,2.882712,-1.516029,0.938256,1.656313
243,2.025000,-1.091454,0.952616,2.882690,-1.516276,0.938035,1.656234
244,2.033333,-1.091365,0.952520,2.882672,-1.516536,0.937805,1.656149
245,2.041667,-1.091280,0.952413,2.882649,-1.516797,0.937576,1.656081
246,2.050000,-1.091188,0.952290,2.882637,-1.517059,0.937348,1.656009
247,2.058333,-1.091094,0.952153,2.882630,-1.517315,0.937110,1.655934
248,2.066667,-1.090991,0.952000,2.882619,-1.517545,0.936874,1.655859
249,2.075000,-1.090869,0.951835,2.882608,-1.517759,0.936649,1.655774
250,2.083333,-1.090735,0.951677,2.882606,-1.517952,0.936429,1.655683
251,2.091667,-1.090592,0.951524,2.882611,-1.518149,0.936226,1.655597
252,2.100000,-1.090443,0.951359,2.882618,-1.518344,0.936039,1.655526
253,2.108333,-1.090296,0.951194,2.882639,-1.518525,0.935869,1.655468
254,2.116667,-1.090145,0.951025,2.882678,-1.518716,0.935712,1.655402
255,2.125000,-1.089994,0.950853,2.882723,-1.518885,0.935559,1.655340
256,2.133333,-1.089843,0.950688,2.882772,-1.519037,0.935400,1.655271
257,2.141667,-1.089686,0.950532,2.882826,-1.519167,0.935228,1.655203
258,2.150000,-1.089528,0.950383,2.882899,-1.519257,0.935068,1.655145
259,2.158333,-1.089369,0.950237,2.882975,-1.519323,0.934930,1.655095
260,2.166667,-1.089211,0.950092,2.883063,-1.519382,0.934802,1.655055
261,2.175000,-1.089058,0.949942,2.883164,-1.519433,0.934687,1.655022
262,2.183333,-1.088910,0.949801,2.883270,-1.519477,0.934583,1.654985
263,2.191667,-1.088762,0.949667,2.883393,-1.519515,0.934497,1.654956
264,2.200000,-1.088612,0.949552,2.883537,-1.519542,0.934421,1.654917
265,2.208333,-1.088451,0.949441,2.883692,-1.519561,0.934351,1.654882
266,2.216667,-1.088309,0.949354,2.883850,-1.519568,0.934292,1.654842
267,2.225000,-1.088169,0.949267,2.884017,-1.519565,0.934232,1.654809
268,2.233333,-1.088040,0.949198,2.884183,-1.519545,0.934181,1.654781
269,2.241667,-1.087919,0.949136,2.884355,-1.519505,0.934130,1.654761
270,2.250000,-1.087804,0.949090,2.884552,-1.519443,0.934081,1.654755
271,2.258333,-1.087687,0.949057,2.884761,-1.519366,0.934040,1.654768
272,2.266667,-1.087573,0.949038,2.884971,-1.519263,0.934001,1.654805
273,2.275000,-1.087476,0.949030,2.885173,-1.519150,0.933959,1.654849
274,2.283333,-1.087385,0.949035,2.885370,-1.519038,0.933911,1.654897
275,2.291667,-1.087309,0.949039,2.885552,-1.518922,0.933846,1.654946
276,2.300000,-1.087245,0.949056,2.885734,-1.518810,0.933772,1.654987
277,2.308333,-1.087198,0.949074,2.885908,-1.518699,0.933683,1.655038
278,2.316667,-1.087177,0.949098,2.886072,-1.518598,0.933592,1.655097
279,2.325000,-1.087168,0.949117,2.886221,-1.518510,0.933506,1.655160
280,2.333333,-1.087172,0.949144,2.886351,-1.518435,0.933417,1.655236
281,2.341667,-1.087186,0.949185,2.886444,-1.518367,0.933318,1.655327
282,2.350000,-1.087212,0.949236,2.886499,-1.518300,0.933196,1.655425
283,2.358333,-1.087258,0.949306,2.886498,-1.518237,0.933067,1.655530
284,2.366667,-1.087329,0.949387,2.886432,-1.518169,0.932927,1.655646
285,2.375000,-1.087433,0.949489,2.886313,-1.518103,0.932780,1.655785
286,2.383333,-1.087587,0.949644,2.886093,-1.518033,0.932632,1.655936
287,2.391667,-1.087801,0.949863,2.885787,-1.517970,0.932472,1.656087
288,2.400000,-1.088074,0.950160,2.885362,-1.517911,0.932307,1.656237
289,2.408333,-1.088395,0.950536,2.884778,-1.517857,0.932140,1.656395
290,2.416667,-1.088789,0.951005,2.884068,-1.517791,0.931972,1.656556
291,2.425000,-1.089330,0.951550,2.883173,-1.517723,0.931788,1.656721
292,2.433333,-1.090040,0.952207,2.882125,-1.517657,0.931611,1.656876
293,2.441667,-1.090911,0.952936,2.880885,-1.517598,0.931450,1.657021
294,2.450000,-1.091995,0.953746,2.879411,-1.517548,0.931305,1.657161
295,2.458333,-1.093282,0.954724,2.877729,-1.517507,0.931181,1.657298
296,2.466667,-1.094722,0.955799,2.875735,-1.517469,0.931065,1.657433
297,2.475000,-1.096425,0.957016,2.873493,-1.517424,0.930962,1.657563
298,2.483333,-1.098321,0.958314,2.870913,-1.517371,0.930865,1.657699
299,2.491667,-1.100488,0.959744,2.868010,-1.517314,0.930771,1.657813
300,2.500000,-1.102873,0.961270,2.864752,-1.517243,0.930678,1.657932
301,2.508333,-1.105534,0.962867,2.861120,-1.517161,0.930580,1.658052
302,2.516667,-1.108384,0.964579,2.857111,-1.517073,0.930480,1.658178
303,2.525000,-1.111455,0.966376,2.852704,-1.516983,0.930378,1.658291
304,2.533333,-1.114711,0.968343,2.847908,-1.516892,0.930306,1.658398
305,2.541667,-1.118157,0.970463,2.842757,-1.516814,0.930263,1.658493
306,2.550000,-1.121764,0.972713,2.837250,-1.516746,0.930251,1.658570
307,2.558333,-1.125549,0.975120,2.831399,-1.516682,0.930274,1.658650
308,2.566667,-1.129510,0.977669,2.825256,-1.516610,0.930327,1.658743
309,2.575000,-1.133478,0.980263,2.818806,-1.516531,0.930409,1.658842
310,2.583333,-1.137699,0.983165,2.812048,-1.516442,0.930523,1.658935
311,2.591667,-1.142044,0.986230,2.804950,-1.516352,0.930675,1.659034
