Format Version,1.21,Take Name,BengtAnnelieBA1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 12.42.55.331 AM,Total Frames in Take,36475,Total Exported Frames,36475,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:554,Unlabeled:554,Unlabeled:554,Unlabeled:561,Unlabeled:561,Unlabeled:561,Unlabeled:562,Unlabeled:562,Unlabeled:562,Unlabeled:552,Unlabeled:552,Unlabeled:552,Unlabeled:555,Unlabeled:555,Unlabeled:555
,,"8392B20CF49E357022A","8392B20CF49E357022A","8392B20CF49E357022A","8392B20CF49E3570231","8392B20CF49E3570231","8392B20CF49E3570231","8392B20CF49E3570232","8392B20CF49E3570232","8392B20CF49E3570232","8392B20CF49E3570228","8392B20CF49E3570228","8392B20CF49E3570228","8392B20CF49E357022B","8392B20CF49E357022B","8392B20CF49E357022B"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
35793,298.275000,-1.531287,0.982587,1.700724,-1.123011,0.900177,2.574467,,,,,,,,,
35794,298.283333,-1.531186,0.982619,1.700759,-1.122998,0.900147,2.574477,,,,,,,,,
35795,298.291667,-1.531090,0.982658,1.700801,-1.122983,0.900105,2.574478,,,,,,,,,
35796,298.300000,-1.530997,0.982700,1.700853,-1.122962,0.900057,2.574480,,,,,,,,,
35797,298.308333,-1.530907,0.982733,1.700917,-1.122938,0.900014,2.574484,,,,,,,,,
35798,298.316667,-1.530816,0.982752,1.700986,-1.122902,0.899963,2.574503,,,,,,,,,
35799,298.325000,-1.530722,0.982760,1.701047,-1.122869,0.899920,2.574498,,,,,,,,,
35800,298.333333,-1.530636,0.982759,1.701108,-1.122833,0.899872,2.574482,,,,,,,,,
35801,298.341667,-1.530551,0.982758,1.701158,-1.122797,0.899827,2.574462,,,,,,,,,
35802,298.350000,-1.530472,0.982754,1.701206,-1.122766,0.899793,2.574428,,,,,,,,,
35803,298.358333,-1.530397,0.982753,1.701247,-1.122734,0.899756,2.574401,,,,,,,,,
35804,298.366667,-1.530332,0.982745,1.701281,-1.122705,0.899737,2.574366,,,,,,,,,
35805,298.375000,-1.530269,0.982732,1.701303,-1.122675,0.899736,2.574326,,,,,,,,,
35806,298.383333,-1.530221,0.982711,1.701323,-1.122645,0.899733,2.574306,,,,,,,,,
35807,298.391667,-1.530168,0.982687,1.701337,-1.122620,0.899734,2.574278,,,,,,,,,
35808,298.400000,-1.530116,0.982676,1.701334,-1.122597,0.899743,2.574254,,,,,,,,,
35809,298.408333,-1.530071,0.982682,1.701320,-1.122583,0.899759,2.574236,,,,,,,,,
35810,298.416667,-1.530031,0.982710,1.701288,-1.122572,0.899781,2.574208,,,,,,,,,
35811,298.425000,-1.529991,0.982757,1.701237,-1.122578,0.899811,2.574181,,,,,,,,,
35812,298.433333,-1.529950,0.982808,1.701169,-1.122589,0.899842,2.574152,,,,,,,,,
35813,298.441667,-1.529905,0.982858,1.701095,-1.122592,0.899883,2.574126,,,,,,,,,
35814,298.450000,-1.529862,0.982892,1.701009,-1.122580,0.899932,2.574098,,,,,,,,,
35815,298.458333,-1.529818,0.982920,1.700920,-1.122568,0.899987,2.574087,,,,,,,,,
35816,298.466667,-1.529781,0.982944,1.700837,-1.122553,0.900044,2.574080,,,,,,,,,
35817,298.475000,-1.529748,0.982961,1.700743,-1.122552,0.900099,2.574080,,,,,,,,,
35818,298.483333,-1.529715,0.982975,1.700655,-1.122570,0.900146,2.574089,,,,,,,,,
35819,298.491667,-1.529677,0.982977,1.700566,-1.122591,0.900196,2.574100,,,,,,,,,
35820,298.500000,-1.529634,0.982977,1.700475,-1.122599,0.900238,2.574110,,,,,,,,,
35821,298.508333,-1.529582,0.982968,1.700377,-1.122597,0.900271,2.574128,,,,,,,,,
35822,298.516667,-1.529536,0.982952,1.700287,-1.122583,0.900288,2.574150,,,,,,,,,
35823,298.525000,-1.529490,0.982924,1.700199,-1.122568,0.900297,2.574173,,,,,,,,,
35824,298.533333,-1.529443,0.982905,1.700110,-1.122562,0.900300,2.574212,,,,,,,,,
35825,298.541667,-1.529392,0.982878,1.700034,-1.122546,0.900278,2.574248,,,,,,,,,
35826,298.550000,-1.529340,0.982858,1.699969,-1.122527,0.900250,2.574281,,,,,,,,,
35827,298.558333,-1.529287,0.982842,1.699909,-1.122495,0.900217,2.574296,,,,,,,,,
35828,298.566667,-1.529235,0.982828,1.699863,-1.122453,0.900183,2.574289,,,,,,,,,
35829,298.575000,-1.529181,0.982815,1.699826,-1.122409,0.900152,2.574262,,,,,,,,,
35830,298.583333,-1.529130,0.982800,1.699814,-1.122367,0.900116,2.574232,,,,,,,,,
35831,298.591667,-1.529076,0.982778,1.699815,-1.122325,0.900073,2.574203,,,,,,,,,
35832,298.600000,-1.529016,0.982749,1.699836,-1.122291,0.900022,2.574176,,,,,,,,,
35833,298.608333,-1.528955,0.982711,1.699864,-1.122271,0.899966,2.574137,,,,,,,,,
35834,298.616667,-1.528896,0.982679,1.699903,-1.122256,0.899913,2.574095,,,,,,,,,
35835,298.625000,-1.528836,0.982659,1.699956,-1.122228,0.899865,2.574034,,,,,,,,,
35836,298.633333,-1.528773,0.982641,1.700001,-1.122193,0.899836,2.573975,,,,,,,,,
35837,298.641667,-1.528710,0.982636,1.700051,-1.122146,0.899824,2.573910,,,,,,,,,
35838,298.650000,-1.528651,0.982628,1.700104,-1.122100,0.899829,2.573848,,,,,,,,,
35839,298.658333,-1.528584,0.982620,1.700168,-1.122071,0.899831,2.573799,,,,,,,,,
35840,298.666667,-1.528525,0.982604,1.700240,-1.122054,0.899827,2.573749,,,,,,,,,
35841,298.675000,-1.528470,0.982589,1.700321,-1.122045,0.899823,2.573710,,,,,,,,,
35842,298.683333,-1.528416,0.982571,1.700402,-1.122024,0.899832,2.573678,,,,,,,,,
35843,298.691667,-1.528361,0.982562,1.700478,-1.122002,0.899834,2.573643,,,,,,,,,
35844,298.700000,-1.528308,0.982565,1.700545,-1.121980,0.899840,2.573608,,,,,,,,,
35845,298.708333,-1.528260,0.982577,1.700602,-1.121958,0.899837,2.573582,,,,,,,,,
35846,298.716667,-1.528214,0.982588,1.700648,-1.121935,0.899829,2.573576,,,,,,,,,
35847,298.725000,-1.528173,0.982606,1.700677,-1.121911,0.899812,2.573586,,,,,,,,,
35848,298.733333,-1.528132,0.982620,1.700694,-1.121873,0.899775,2.573625,,,,,,,,,
35849,298.741667,-1.528105,0.982620,1.700713,-1.121843,0.899730,2.573661,,,,,,,,,
35850,298.750000,-1.528078,0.982619,1.700738,-1.121811,0.899692,2.573705,,,,,,,,,
35851,298.758333,-1.528057,0.982610,1.700753,-1.121759,0.899660,2.573727,,,,,,,,,
35852,298.766667,-1.528036,0.982601,1.700781,-1.121696,0.899640,2.573774,,,,,,,,,
35853,298.775000,-1.528022,0.982594,1.700794,-1.121626,0.899622,2.573825,,,,,,,,,
35854,298.783333,-1.528013,0.982594,1.700802,-1.121572,0.899600,2.573873,,,,,,,,,
35855,298.791667,-1.528018,0.982609,1.700798,-1.121527,0.899576,2.573913,,,,,,,,,
35856,298.800000,-1.528032,0.982619,1.700779,-1.121490,0.899546,2.573939,,,,,,,,,
35857,298.808333,-1.528054,0.982640,1.700753,-1.121458,0.899522,2.573974,,,,,,,,,
35858,298.816667,-1.528084,0.982650,1.700722,-1.121424,0.899508,2.573996,,,,,,,,,
35859,298.825000,-1.528123,0.982664,1.700682,-1.121388,0.899506,2.574007,,,,,,,,,
35860,298.833333,-1.528162,0.982682,1.700624,-1.121345,0.899516,2.574011,,,,,,,,,
35861,298.841667,-1.528209,0.982694,1.700551,-1.121314,0.899534,2.574004,,,,,,,,,
35862,298.850000,-1.528252,0.982711,1.700473,-1.121286,0.899548,2.574010,,,,,,,,,
35863,298.858333,-1.528296,0.982722,1.700386,-1.121268,0.899553,2.574006,,,,,,,,,
35864,298.866667,-1.528339,0.982726,1.700311,-1.121262,0.899550,2.574004,,,,,,,,,
35865,298.875000,-1.528381,0.982723,1.700238,-1.121258,0.899553,2.573994,,,,,,,,,
35866,298.883333,-1.528417,0.982713,1.700167,-1.121248,0.899572,2.573988,,,,,,,,,
35867,298.891667,-1.528449,0.982700,1.700112,-1.121226,0.899591,2.573953,,,,,,,,,
35868,298.900000,-1.528471,0.982685,1.700062,-1.121198,0.899619,2.573944,,,,,,,,,
35869,298.908333,-1.528494,0.982664,1.700023,-1.121171,0.899636,2.573919,,,,,,,,,
35870,298.916667,-1.528509,0.982640,1.699993,-1.121160,0.899652,2.573913,,,,,,,,,
35871,298.925000,-1.528525,0.982614,1.699968,-1.121154,0.899649,2.573913,,,,,,,,,
35872,298.933333,-1.528542,0.982591,1.699944,-1.121156,0.899656,2.573910,,,,,,,,,
35873,298.941667,-1.528554,0.982565,1.699916,-1.121150,0.899660,2.573902,,,,,,,,,
35874,298.950000,-1.528567,0.982548,1.699896,-1.121131,0.899675,2.573891,,,,,,,,,
35875,298.958333,-1.528578,0.982541,1.699865,-1.121105,0.899692,2.573883,,,,,,,,,
35876,298.966667,-1.528590,0.982547,1.699833,-1.121082,0.899717,2.573878,,,,,,,,,
35877,298.975000,-1.528597,0.982555,1.699796,-1.121059,0.899734,2.573875,,,,,,,,,
35878,298.983333,-1.528606,0.982571,1.699765,-1.121050,0.899763,2.573882,,,,,,,,,
35879,298.991667,-1.528607,0.982602,1.699726,-1.121056,0.899784,2.573891,,,,,,,,,
35880,299.000000,-1.528607,0.982628,1.699686,-1.121059,0.899801,2.573901,,,,,,,,,
35881,299.008333,-1.528595,0.982647,1.699648,-1.121066,0.899816,2.573896,,,,,,,,,
35882,299.016667,-1.528594,0.982660,1.699618,-1.121074,0.899832,2.573892,,,,,,,,,
35883,299.025000,-1.528584,0.982676,1.699589,-1.121072,0.899837,2.573885,,,,,,,,,
35884,299.033333,-1.528565,0.982700,1.699562,-1.121078,0.899834,2.573877,,,,,,,,,
35885,299.041667,-1.528553,0.982723,1.699526,-1.121081,0.899821,2.573865,,,,,,,,,
35886,299.050000,-1.528537,0.982750,1.699493,-1.121092,0.899802,2.573856,,,,,,,,,
35887,299.058333,-1.528521,0.982772,1.699459,-1.121087,0.899786,2.573854,,,,,,,,,
35888,299.066667,-1.528505,0.982786,1.699427,-1.121082,0.899768,2.573853,,,,,,,,,
35889,299.075000,-1.528489,0.982790,1.699389,-1.121069,0.899752,2.573853,,,,,,,,,
35890,299.083333,-1.528474,0.982803,1.699351,-1.121050,0.899745,2.573846,,,,,,,,,
35891,299.091667,-1.528461,0.982806,1.699304,-1.121029,0.899752,2.573834,,,,,,,,,
35892,299.100000,-1.528456,0.982810,1.699249,-1.121002,0.899764,2.573838,,,,,,,,,
35893,299.108333,-1.528450,0.982817,1.699193,-1.120983,0.899780,2.573832,,,,,,,,,
35894,299.116667,-1.528450,0.982815,1.699136,-1.120968,0.899800,2.573840,,,,,,,,,
35895,299.125000,-1.528450,0.982816,1.699080,-1.120958,0.899814,2.573836,,,,,,,,,
35896,299.133333,-1.528465,0.982809,1.699028,-1.120951,0.899832,2.573836,,,,,,,,,
35897,299.141667,-1.528475,0.982806,1.698981,-1.120956,0.899843,2.573832,,,,,,,,,
35898,299.150000,-1.528495,0.982793,1.698926,-1.120953,0.899863,2.573849,,,,,,,,,
35899,299.158333,-1.528512,0.982781,1.698890,-1.120956,0.899880,2.573854,,,,,,,,,
35900,299.166667,-1.528532,0.982758,1.698850,-1.120963,0.899893,2.573860,,,,,,,,,
35901,299.175000,-1.528553,0.982728,1.698820,-1.120983,0.899902,2.573844,,,,,,,,,
35902,299.183333,-1.528577,0.982694,1.698803,-1.121002,0.899924,2.573824,,,,,,,,,
35903,299.191667,-1.528603,0.982662,1.698793,-1.121024,0.899952,2.573806,,,,,,,,,
35904,299.200000,-1.528623,0.982630,1.698787,-1.121047,0.899991,2.573789,,,,,,,,,
35905,299.208333,-1.528642,0.982599,1.698779,-1.121069,0.900032,2.573780,,,,,,,,,
35906,299.216667,-1.528651,0.982574,1.698773,-1.121115,0.900066,2.573757,,,,,,,,,
35907,299.225000,-1.528664,0.982558,1.698771,-1.121178,0.900094,2.573736,,,,,,,,,
35908,299.233333,-1.528665,0.982534,1.698786,-1.121243,0.900113,2.573727,,,,,,,,,
35909,299.241667,-1.528664,0.982519,1.698802,-1.121309,0.900138,2.573727,,,,,,,,,
35910,299.250000,-1.528660,0.982501,1.698820,-1.121363,0.900172,2.573709,,,,,,,,,
35911,299.258333,-1.528653,0.982488,1.698843,-1.121435,0.900233,2.573664,,,,,,,,,
35912,299.266667,-1.528629,0.982484,1.698857,-1.121533,0.900350,2.573589,,,,,,,,,
35913,299.275000,-1.528605,0.982486,1.698859,-1.121679,0.900507,2.573491,,,,,,,,,
35914,299.283333,-1.528578,0.982504,1.698857,-1.121894,0.900771,2.573338,,,,,,,,,
35915,299.291667,-1.528544,0.982531,1.698851,-1.122208,0.901143,2.573092,,,,,,,,,
35916,299.300000,-1.528509,0.982561,1.698840,-1.122612,0.901700,2.572770,,,,,,,,,
35917,299.308333,-1.528476,0.982596,1.698818,-1.123134,0.902390,2.572184,,,,,,,,,
35918,299.316667,-1.528440,0.982641,1.698783,-1.123809,0.903288,2.571481,,,,,,,,,
35919,299.325000,-1.528403,0.982681,1.698745,-1.124603,0.904409,2.570652,,,,,,,,,
35920,299.333333,-1.528360,0.982720,1.698717,-1.125625,0.905739,2.569682,,,,,,,,,
35921,299.341667,-1.528320,0.982760,1.698682,-1.126773,0.907317,2.568592,,,,,,,,,
35922,299.350000,-1.528280,0.982798,1.698648,-1.128086,0.909127,2.567385,,,,,,,,,
35923,299.358333,-1.528248,0.982837,1.698622,-1.129605,0.911254,2.566126,,,,,,,,,
35924,299.366667,-1.528223,0.982863,1.698604,-1.131271,0.913678,2.564762,,,,,,,,,
35925,299.375000,-1.528195,0.982882,1.698584,-1.133146,0.916413,2.563219,,,,,,,,,
35926,299.383333,-1.528176,0.982890,1.698574,-1.135368,0.919451,2.561530,,,,,,,,,
35927,299.391667,-1.528157,0.982887,1.698576,-1.137855,0.922833,2.559700,,,,,,,,,
35928,299.400000,-1.528154,0.982879,1.698578,-1.140485,0.926555,2.557572,,,,,,,,,
35929,299.408333,-1.528162,0.982872,1.698579,-1.143358,0.930575,2.555167,,,,,,,,,
35930,299.416667,-1.528179,0.982860,1.698584,-1.146496,0.934895,2.552431,,,,,,,,,
35931,299.425000,-1.528208,0.982845,1.698587,-1.149863,0.939519,2.549366,,,,,,,,,
35932,299.433333,-1.528251,0.982809,1.698596,-1.153438,0.944452,2.545961,,,,,,,,,
35933,299.441667,-1.528293,0.982763,1.698598,-1.157183,0.949684,2.542213,,,,,,,,,
35934,299.450000,-1.528342,0.982711,1.698616,-1.161173,0.955176,2.538105,,,,,,,,,
35935,299.458333,-1.528396,0.982659,1.698632,-1.165325,0.960897,2.533588,,,,,,,,,
35936,299.466667,-1.528462,0.982616,1.698660,-1.169677,0.966835,2.528743,,,,,,,,,
35937,299.475000,-1.528529,0.982568,1.698702,-1.174221,0.972996,2.523530,,,,,,,,,
35938,299.483333,-1.528583,0.982521,1.698755,-1.178906,0.979337,2.517984,,,,,,,,,
35939,299.491667,-1.528624,0.982467,1.698830,-1.183682,0.985871,2.512154,,,,,,,,,
35940,299.500000,-1.528652,0.982402,1.698933,-1.188533,0.992567,2.505968,,,,,,,,,
35941,299.508333,-1.528672,0.982322,1.699071,-1.193410,0.999470,2.499513,,,,,,,,,
35942,299.516667,-1.528679,0.982241,1.699234,-1.198302,1.006472,2.492787,,,,,,,,,
35943,299.525000,-1.528655,0.982171,1.699428,-1.203196,1.013619,2.485825,,,,,,,,,
35944,299.533333,-1.528610,0.982105,1.699638,-1.208065,1.020874,2.478610,,,,,,,,,
35945,299.541667,-1.528536,0.982044,1.699892,-1.212909,1.028217,2.471255,,,,,,,,,
35946,299.550000,-1.528407,0.981973,1.700202,-1.217686,1.035688,2.463707,,,,,,,,,
35947,299.558333,-1.528184,0.981897,1.700645,-1.222394,1.043223,2.456016,,,,,,,,,
35948,299.566667,-1.527885,0.981769,1.701227,-1.226946,1.050834,2.448173,,,,,,,,,
35949,299.575000,-1.527540,0.981543,1.702039,-1.231355,1.058516,2.440171,,,,,,,,,
35950,299.583333,-1.527079,0.981220,1.703256,-1.235698,1.066201,2.432126,,,,,,,,,
35951,299.591667,-1.526644,0.980646,1.704923,-1.239884,1.073883,2.423951,,,,,,,,,
35952,299.600000,-1.525990,0.980145,1.706758,-1.243918,1.081569,2.415703,,,,,,,,,
35953,299.608333,-1.525424,0.979549,1.708824,-1.247871,1.089187,2.407392,,,,,,,,,
35954,299.616667,-1.524666,0.978924,1.711174,-1.251624,1.096769,2.398995,,,,,,,,,
35955,299.625000,-1.523753,0.978327,1.713787,-1.255216,1.104265,2.390511,,,,,,,,,
35956,299.633333,-1.522653,0.977814,1.716682,-1.258649,1.111694,2.381978,,,,,,,,,
35957,299.641667,-1.521340,0.977316,1.719949,-1.261900,1.118997,2.373377,,,,,,,,,
35958,299.650000,-1.519870,0.976816,1.723578,-1.264984,1.126161,2.364756,,,,,,,,,
35959,299.658333,-1.518320,0.976243,1.727667,-1.267929,1.133180,2.356111,,,,,,,,,
35960,299.666667,-1.516664,0.975604,1.732245,-1.270704,1.140060,2.347514,,,,,,,,,
35961,299.675000,-1.514989,0.974882,1.737242,-1.273343,1.146841,2.338725,,,,,,,,,
35962,299.683333,-1.513255,0.974098,1.742717,-1.275881,1.153306,2.330412,,,,,,,,,
35963,299.691667,-1.511545,0.973223,1.748640,-1.278238,1.159692,2.321928,,,,,,,,,
35964,299.700000,-1.509904,0.972322,1.754987,-1.280408,1.165907,2.313485,,,,,,,,,
35965,299.708333,-1.508456,0.971310,1.761755,-1.282372,1.171961,2.305098,,,,,,,,,
35966,299.716667,-1.507137,0.970252,1.768668,-1.284155,1.177812,2.296752,,,,,,,,,
35967,299.725000,-1.505942,0.969174,1.776155,-1.285704,1.183475,2.288427,,,,,,,,,
35968,299.733333,-1.504834,0.968171,1.783655,-1.287030,1.188923,2.280108,,,,,,,,,
35969,299.741667,-1.503862,0.967234,1.791498,-1.288111,1.194235,2.271896,,,,,,,,,
35970,299.750000,-1.502984,0.966453,1.799614,-1.288969,1.199300,2.263669,,,,,,,,,
35971,299.758333,-1.502198,0.965620,1.807506,-1.289635,1.204123,2.255510,,,,,,,,,
35972,299.766667,-1.501417,0.965032,1.815854,-1.290106,1.208790,2.247480,,,,,,,,,
35973,299.775000,-1.500754,0.964553,1.824317,-1.290424,1.213227,2.239633,,,,,,,,,
35974,299.783333,-1.500225,0.964157,1.832784,-1.290598,1.217422,2.231948,,,,,,,,,
35975,299.791667,-1.499757,0.963882,1.840741,-1.290433,1.221452,2.224383,,,,,,,,,
35976,299.800000,-1.499603,0.964059,1.849599,-1.290296,1.225162,2.217163,,,,,,,,,
35977,299.808333,-1.499107,0.964383,1.857920,-1.290028,1.228602,2.210190,,,,,,,,,
35978,299.816667,-1.498528,0.964796,1.866146,-1.289635,1.231838,2.203451,,,,,,,,,
35979,299.825000,-1.497799,0.965471,1.874164,-1.289147,1.234900,2.196962,,,,,,,,,
35980,299.833333,-1.496917,0.966395,1.882184,-1.288515,1.237747,2.190720,,,,,,,,,
35981,299.841667,-1.495773,0.967323,1.890055,-1.287749,1.240401,2.184786,,,,,,,,,
35982,299.850000,-1.494451,0.968385,1.897814,-1.286834,1.242815,2.179064,,,,,,,,,
35983,299.858333,-1.492935,0.969604,1.905407,-1.285775,1.245002,2.173579,,,,,,,,,
35984,299.866667,-1.491227,0.971018,1.912895,-1.284618,1.246927,2.168296,,,,,,,,,
35985,299.875000,-1.489411,0.972560,1.919850,-1.283368,1.248603,2.163185,,,,,,,,,
35986,299.883333,-1.487468,0.974480,1.926894,-1.282087,1.250001,2.158239,,,,,,,,,
35987,299.891667,-1.485405,0.976577,1.933778,-1.280752,1.251130,2.153420,,,,,,,,,
35988,299.900000,-1.483200,0.978771,1.940486,-1.279413,1.252027,2.148786,,,,,,,,,
35989,299.908333,-1.480896,0.981160,1.947051,-1.278074,1.252699,2.144288,,,,,,,,,
35990,299.916667,-1.478510,0.983761,1.953458,-1.276763,1.253112,2.139998,,,,,,,,,
35991,299.925000,-1.476032,0.986574,1.959750,-1.275476,1.253393,2.135733,,,,,,,,,
35992,299.933333,-1.473489,0.989573,1.966008,-1.274290,1.253361,2.132068,,,,,,,,,
35993,299.941667,-1.470560,0.992544,1.971505,-1.273024,1.253146,2.128284,,,,,,,,,
35994,299.950000,-1.467834,0.995837,1.977420,-1.271956,1.252817,2.124803,,,,,,,,,
35995,299.958333,-1.464937,0.999186,1.982997,-1.270918,1.252322,2.121568,,,,,,,,,
35996,299.966667,-1.461922,1.002629,1.988410,-1.269900,1.251734,2.118608,,,,,,,,,
35997,299.975000,-1.458536,1.006004,1.993115,-1.268856,1.250979,2.115911,,,,,,,,,
35998,299.983333,-1.455405,1.009620,1.998085,-1.267817,1.250143,2.113505,,,,,,,,,
35999,299.991667,-1.452193,1.013245,2.002805,-1.266789,1.249204,2.111402,,,,,,,,,
36000,300.000000,-1.449031,1.016874,2.007289,-1.265772,1.248203,2.109575,,,,,,,,,
36001,300.008333,-1.445906,1.020552,2.011644,-1.264840,1.247090,2.108047,,,,,,,,,
36002,300.016667,-1.442639,1.024200,2.015662,-1.263990,1.245931,2.106781,,,,,,,,,
36003,300.025000,-1.439417,1.027918,2.019495,-1.263243,1.244702,2.105773,,,,,,,,,
36004,300.033333,-1.436236,1.031668,2.023110,-1.262573,1.243407,2.104992,,,,,,,,,
36005,300.041667,-1.433033,1.035344,2.026463,-1.262085,1.242018,2.104525,,,,,,,,,
36006,300.050000,-1.429894,1.039013,2.029677,-1.261704,1.240503,2.104285,,,,,,,,,
36007,300.058333,-1.426799,1.042609,2.032680,-1.261344,1.238873,2.104198,,,,,,,,,
36008,300.066667,-1.423646,1.046050,2.035384,-1.261029,1.237183,2.104253,,,,,,,,,
36009,300.075000,-1.420677,1.049449,2.037893,-1.260763,1.235406,2.104347,,,,,,,,,
36010,300.083333,-1.417694,1.052702,2.040139,-1.260474,1.233576,2.104475,,,,,,,,,
36011,300.091667,-1.414819,1.055845,2.042061,-1.260150,1.231677,2.104605,,,,,,,,,
36012,300.100000,-1.412031,1.058839,2.043788,-1.259816,1.229732,2.104733,,,,,,,,,
36013,300.108333,-1.409443,1.061713,2.045398,-1.259402,1.227746,2.104868,,,,,,,,,
36014,300.116667,-1.406921,1.064480,2.046768,-1.258897,1.225753,2.104995,,,,,,,,,
36015,300.125000,-1.404663,1.067195,2.048070,-1.258361,1.223767,2.105157,,,,,,,,,
36016,300.133333,-1.402551,1.069864,2.049348,-1.257780,1.221819,2.105390,,,,,,,,,
36017,300.141667,-1.400615,1.072464,2.050421,-1.257287,1.219982,2.105662,,,,,,,,,
36018,300.150000,-1.399138,1.074791,2.050757,-1.256723,1.218394,2.106000,,,,,,,,,
36019,300.158333,-1.398082,1.076740,2.050339,-1.256209,1.217117,2.106567,,,,,,,,,
36020,300.166667,-1.397135,1.078241,2.049752,-1.255611,1.215957,2.107021,,,,,,,,,
36021,300.175000,-1.396259,1.079202,2.049401,-1.255058,1.214891,2.107417,,,,,,,,,
36022,300.183333,-1.395506,1.079725,2.049323,-1.254530,1.214021,2.107872,,,,,,,,,
36023,300.191667,-1.394836,1.079953,2.049337,-1.254029,1.213249,2.108273,,,,,,,,,
36024,300.200000,-1.394267,1.079996,2.049350,-1.253595,1.212602,2.108591,,,,,,,,,
36025,300.208333,-1.393828,1.079908,2.049553,-1.253173,1.212062,2.108909,,,,,,,,,
36026,300.216667,-1.393551,1.079732,2.050101,-1.252801,1.211609,2.109162,,,,,,,,,
36027,300.225000,-1.393258,1.079361,2.050669,-1.252542,1.211225,2.109381,,,,,,,,,
36028,300.233333,-1.393115,1.078956,2.051313,-1.252375,1.210898,2.109493,,,,,,,,,
36029,300.241667,-1.393028,1.078373,2.051655,-1.252173,1.210600,2.109485,,,,,,,,,
36030,300.250000,-1.393033,1.077561,2.051831,-1.251960,1.210338,2.109377,,,,,,,,,
36031,300.258333,-1.393157,1.076617,2.051878,-1.251722,1.210109,2.109227,,,,,,,,,
36032,300.266667,-1.393293,1.075690,2.051807,-1.251509,1.209946,2.109113,,,,,,,,,
36033,300.275000,-1.393422,1.074827,2.051568,-1.251445,1.209790,2.109243,,,,,,,,,
36034,300.283333,-1.393469,1.074036,2.051247,-1.251303,1.209718,2.109296,,,,,,,,,
36035,300.291667,-1.393492,1.073398,2.050950,-1.251209,1.209681,2.109473,,,,,,,,,
36036,300.300000,-1.393480,1.072982,2.050686,-1.251181,1.209673,2.109773,,,,,,,,,
36037,300.308333,-1.393413,1.072771,2.050451,-1.251255,1.209682,2.110223,,,,,,,,,
36038,300.316667,-1.393324,1.072733,2.050358,-1.251455,1.209685,2.110749,,,,,,,,,
36039,300.325000,-1.393212,1.072842,2.050380,-1.251749,1.209689,2.111368,,,,,,,,,
36040,300.333333,-1.393161,1.073092,2.050444,-1.252147,1.209708,2.112134,,,,,,,,,
36041,300.341667,-1.393128,1.073365,2.050526,-1.252480,1.209807,2.112730,,,,,,,,,
36042,300.350000,-1.393138,1.073653,2.050607,-1.252773,1.209945,2.113268,,,,,,,,,
36043,300.358333,-1.393180,1.073967,2.050628,-1.253121,1.210100,2.113795,,,,,,,,,
36044,300.366667,-1.393214,1.074209,2.050622,-1.253466,1.210277,2.114182,,,,,,,,,
36045,300.375000,-1.393225,1.073824,2.050153,-1.253780,1.210482,2.114457,,,,,,,,,
36046,300.383333,-1.393231,1.073926,2.050102,-1.254029,1.210715,2.114592,,,,,,,,,
36047,300.391667,-1.393235,1.074076,2.050179,-1.254248,1.210979,2.114584,,,,,,,,,
36048,300.400000,-1.393206,1.074192,2.050329,-1.254426,1.211272,2.114459,,,,,,,,,
36049,300.408333,-1.393172,1.074291,2.050537,-1.254585,1.211564,2.114276,,,,,,,,,
36050,300.416667,-1.393177,1.074552,2.050860,-1.254725,1.211857,2.114022,,,,,,,,,
36051,300.425000,-1.393140,1.075099,2.051601,-1.254843,1.212139,2.113734,,,,,,,,,
36052,300.433333,-1.393204,1.075125,2.051875,-1.254957,1.212412,2.113477,,,,,,,,,
36053,300.441667,-1.393297,1.075126,2.052095,-1.255060,1.212681,2.113229,,,,,,,,,
36054,300.450000,-1.393407,1.075128,2.052287,-1.255133,1.212981,2.113013,,,,,,,,,
36055,300.458333,-1.393519,1.075133,2.052429,-1.255206,1.213291,2.112855,,,,,,,,,
36056,300.466667,-1.393623,1.075157,2.052535,-1.255269,1.213622,2.112756,,,,,,,,,
36057,300.475000,-1.393758,1.075224,2.052643,-1.255305,1.213981,2.112771,,,,,,,,,
36058,300.483333,-1.393959,1.075299,2.052784,-1.255338,1.214377,2.112879,,,,,,,,,
36059,300.491667,-1.394240,1.075381,2.053049,-1.255374,1.214835,2.113136,,,,,,,,,
36060,300.500000,-1.394533,1.075501,2.053346,-1.255407,1.215407,2.113532,,,,,,,,,
36061,300.508333,-1.394843,1.075666,2.053620,-1.255384,1.216029,2.113945,,,,,,,,,
36062,300.516667,-1.395152,1.075839,2.053785,-1.255363,1.216739,2.114478,,,,,,,,,
