Format Version,1.21,Take Name,SimonPatrikBA1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 12.09.56.339 AM,Total Frames in Take,28946,Total Exported Frames,28946,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
285,2.375000,-1.427134,0.983004,1.957241,-1.170148,1.197871,2.170076
286,2.383333,-1.424600,0.984919,1.965288,-1.169674,1.198167,2.169270
287,2.391667,-1.422114,0.986866,1.973208,-1.169187,1.198525,2.168457
288,2.400000,-1.419539,0.988695,1.980730,-1.168708,1.198948,2.167691
289,2.408333,-1.417386,0.990796,1.988688,-1.168239,1.199430,2.166913
290,2.416667,-1.415197,0.992849,1.996273,-1.167829,1.199955,2.166148
291,2.425000,-1.413004,0.994914,2.003347,-1.167434,1.200530,2.165367
292,2.433333,-1.411022,0.997112,2.010535,-1.167106,1.201160,2.164561
293,2.441667,-1.409103,0.999369,2.017510,-1.166776,1.201843,2.163730
294,2.450000,-1.407174,1.001619,2.024241,-1.166467,1.202580,2.162898
295,2.458333,-1.405266,1.003915,2.030734,-1.166163,1.203357,2.162030
296,2.466667,-1.403346,1.006226,2.036964,-1.165877,1.204175,2.161200
297,2.475000,-1.401400,1.008581,2.043082,-1.165605,1.205004,2.160301
298,2.483333,-1.399560,1.010983,2.049019,-1.165385,1.205838,2.159400
299,2.491667,-1.397700,1.013370,2.054787,-1.165219,1.206732,2.158508
300,2.500000,-1.395874,1.015765,2.060353,-1.165096,1.207653,2.157569
301,2.508333,-1.394141,1.018163,2.065652,-1.165076,1.208632,2.156642
302,2.516667,-1.392462,1.020581,2.070722,-1.165141,1.209650,2.155766
303,2.525000,-1.390858,1.022961,2.075454,-1.165327,1.210694,2.154861
304,2.533333,-1.389300,1.025326,2.079907,-1.165635,1.211702,2.153950
305,2.541667,-1.387856,1.027640,2.084141,-1.166027,1.212668,2.153087
306,2.550000,-1.386433,1.029904,2.088189,-1.166624,1.213592,2.152246
